Date,Open,High,Low,Close,Volume,Adj Close
12/03/2002,58,59.75,57.77,59.75,6890600,27.74
11/03/2002,58.84,59.36,58.1,58.73,6643600,27.26
8/03/2002,59.5,59.8,57.51,58.14,9644400,26.99
7/03/2002,62.01,62.43,59.84,60.35,7266200,28.02
6/03/2002,59.9,61.5,58.92,61.5,8291000,28.55
5/03/2002,60.15,60.85,59.5,60.46,6822600,28.07
4/03/2002,59.4,60.45,59.06,60.19,9076000,27.94
1/03/2002,58.65,59.02,57.6,58.85,6080800,27.32
28/02/2002,57.48,59,57.48,58.21,5805600,27.02
27/02/2002,58.4,58.9,56.9,57.39,5777000,26.64
26/02/2002,59.6,59.6,58.19,58.35,9230000,27.09
25/02/2002,58,59.87,57.87,59.68,11991000,27.7
22/02/2002,55.75,57.9,55.2,57.35,7863000,26.62
21/02/2002,54.9,56.36,54.83,55.44,7767600,25.74
20/02/2002,54.7,55,53.88,54.4,5197200,25.25
19/02/2002,54.8,55.5,53.5,55.09,5462200,25.57
15/02/2002,55.55,56.57,55.3,55.9,5458400,25.86
14/02/2002,55.75,56.25,54.92,55.26,5633600,25.57
13/02/2002,54.91,56,54.12,55.43,6133400,25.65
12/02/2002,55.8,56.6,54.6,55,7092000,25.45
11/02/2002,53.7,56.05,53.35,55.86,6165600,25.84
8/02/2002,52.85,54.22,52.57,53.89,3958200,24.93
7/02/2002,53.6,54.09,53.06,53.07,4214400,24.55
6/02/2002,53.75,55.7,53.65,54.46,5708600,25.2
5/02/2002,53.87,54.34,52.6,53.59,4953000,24.79
4/02/2002,55.21,55.28,52.7,53.47,6868000,24.74
1/02/2002,56.38,56.62,54.8,55.2,7968600,25.54
31/01/2002,54.46,56.46,54.42,56.39,8533800,26.09
30/01/2002,52.2,54.64,52,54.33,5576000,25.14
29/01/2002,53,53.16,52.26,52.53,5291800,24.3
28/01/2002,54.3,54.39,53.3,53.69,6367200,24.84
25/01/2002,53.23,55,53.03,54.59,6945600,25.26
24/01/2002,51.65,53.3,51.15,53.23,6417400,24.63
23/01/2002,49.8,51.75,49.51,51.64,6295400,23.89
22/01/2002,49.65,50.74,49.25,49.5,4774000,22.9
18/01/2002,50.25,50.63,49.41,49.62,5076000,22.96
17/01/2002,50.42,50.6,49.15,50,4886800,23.13
16/01/2002,51,51.01,50,50,7262600,23.13
15/01/2002,50.81,52.14,50.81,51.76,4458000,23.95
14/01/2002,50.75,51.29,50.27,50.81,5029000,23.51
11/01/2002,51.75,52.25,51.05,51.42,6780800,23.79
10/01/2002,52.9,53.01,51.72,52.55,5048600,24.31
9/01/2002,52.4,53.12,51.85,52.95,7777000,24.5
8/01/2002,53.9,54,53,53.12,3998000,24.58
7/01/2002,53.81,55.09,53.64,54.39,4957000,25.16
4/01/2002,53.6,55.1,52.85,54.3,6032000,25.12
3/01/2002,53.18,53.77,52.75,53.48,6227200,24.74
2/01/2002,54.95,54.95,52.76,53.43,7632400,24.72
31/12/2001,55.08,55.39,54.1,54.95,5351600,25.42
28/12/2001,56,56.75,54.74,54.98,5731000,25.44
27/12/2001,55.6,55.74,54.31,55.51,5963000,25.68
26/12/2001,53.38,56.09,53.38,55.95,6259600,25.89
24/12/2001,52.8,53.7,52.51,53.1,1729000,24.57
21/12/2001,51.77,52.45,51.05,52.26,7371200,24.18
20/12/2001,53.95,53.99,51.95,51.97,6701600,23.96
19/12/2001,52,53.46,51.91,53.42,8081200,24.63
18/12/2001,51.38,52.68,50.95,51.8,6786400,23.88
17/12/2001,51.7,52.9,51.35,51.38,5694200,23.69
14/12/2001,51.08,52.35,50.2,52,4821200,23.97
13/12/2001,49.9,51.42,49.8,50.84,5088000,23.44
12/12/2001,51,51.25,49.8,51.25,5775200,23.63
11/12/2001,51.4,51.88,50.57,51.01,4724800,23.51
10/12/2001,52.07,52.75,51.22,51.43,7966600,23.71
7/12/2001,51.95,53.1,50.25,52.79,8752800,24.34
6/12/2001,52.8,53.1,51.95,52.26,10384800,24.09
5/12/2001,51.8,53.7,51.77,53.4,14684600,24.62
4/12/2001,49.5,50.94,49,50.65,9275800,23.35
3/12/2001,47.68,50,47.27,49.43,8260600,22.79
30/11/2001,47.8,48.58,47.08,48.01,5615800,22.13
29/11/2001,46.79,48.3,46.16,48,5320200,22.13
28/11/2001,46.5,47.97,45.95,46.8,6449400,21.57
27/11/2001,46.3,47.99,45.65,47.22,8964200,21.77
26/11/2001,46.81,46.94,45.95,46.3,7358800,21.34
23/11/2001,46.45,47.71,45.8,47.48,3684200,21.89
21/11/2001,47.86,48.35,46.5,47.21,8175800,21.76
20/11/2001,46.9,48.1,46.64,47.86,11195600,22.06
19/11/2001,44.2,45.95,43.7,44.93,11202200,20.71
16/11/2001,44,45.1,43.5,45.1,14014000,20.79
15/11/2001,44.15,44.36,42.1,43.18,21840400,19.91
14/11/2001,47.7,48.2,45.95,46.1,9838200,21.25
13/11/2001,49.62,50.24,48.11,49.3,7921800,22.73
12/11/2001,47.8,49.83,47.32,49.42,4719000,22.78
9/11/2001,49.05,49.85,48.75,49.74,6912400,22.93
8/11/2001,48.4,49.17,47.5,48.25,6331200,22.24
7/11/2001,45.3,47.9,45.02,47.46,8116400,21.88
6/11/2001,46.94,46.98,44.6,45.97,11683800,21.19
5/11/2001,48,48.18,46.81,47.34,4806200,21.82
2/11/2001,48.4,48.41,46.8,47.5,4556800,21.9
1/11/2001,47.85,48.65,46.5,48.5,8806600,22.36
31/10/2001,49.54,50.1,48.11,48.42,8171000,22.32
30/10/2001,50.75,51.6,48.8,49.79,7655600,22.95
29/10/2001,53.17,54.15,51.5,51.6,9082600,23.79
26/10/2001,50.5,53.23,50.17,53.1,9156000,24.48
25/10/2001,46.8,50.45,46.76,50.45,9816400,23.26
24/10/2001,48,48.44,46.2,47.59,7886000,21.94
23/10/2001,47.5,49.49,46.9,48.6,7848400,22.4
22/10/2001,47.53,48.2,46.05,48.2,4696000,22.22
19/10/2001,46.9,47.29,45.13,47.24,6247600,21.78
18/10/2001,46.51,46.93,45.57,46.17,4880000,21.28
17/10/2001,48.5,48.85,47,47.23,6689800,21.77
16/10/2001,45.94,47.57,45.45,47.54,6761200,21.92
15/10/2001,46.5,47.4,44.72,45.94,5118400,21.18
12/10/2001,46.45,47.48,45.85,47.29,5691800,21.8
11/10/2001,47.84,48.3,45.95,46.64,7839200,21.5
10/10/2001,46.05,47.81,45.75,47.57,5886800,21.93
9/10/2001,45.9,46.17,45.03,45.84,4298600,21.13
8/10/2001,45.31,46.9,43.9,45.1,6092200,20.79
5/10/2001,45.65,46.2,43.95,45.3,5526600,20.88
4/10/2001,44.45,46.49,44.2,45.45,10940600,20.95
3/10/2001,43.25,45.08,42.05,44.14,9827400,20.35
2/10/2001,44,44.8,43.22,44.8,5692200,20.65
1/10/2001,45.2,45.37,43,44.09,7176400,20.32
28/09/2001,43.98,45.94,43.9,45.7,7514600,21.07
27/09/2001,42,43.48,40.84,43.4,9541600,20.01
26/09/2001,42,43.43,41.05,42,9678200,19.36
25/09/2001,44.7,44.93,41.47,41.94,13175600,19.33
24/09/2001,46.85,46.86,43.5,44.68,12284200,20.6
21/09/2001,45.01,47.02,43.69,46.96,9567800,21.65
20/09/2001,42.8,46.06,42.73,45,13031200,20.74
19/09/2001,46.8,46.8,42.18,44.2,13543000,20.38
18/09/2001,48.45,48.85,46.61,47.6,9014200,21.94
17/09/2001,50.65,51.5,48,48.3,7971400,22.27
10/09/2001,50.45,50.8,49.6,50.36,4857600,23.22
7/09/2001,50.1,50.8,49.95,50.64,5798200,23.34
6/09/2001,50.25,51.05,49.82,50.51,5775400,23.28
5/09/2001,50.17,50.8,49.39,50.47,4590800,23.27
4/09/2001,49.15,50.9,49.14,50.37,4318400,23.22
31/08/2001,48.65,49.4,48.55,49,3838600,22.59
30/08/2001,50.5,50.97,48.82,48.84,7149400,22.43
29/08/2001,51.5,51.74,50.53,50.9,5400200,23.37
28/08/2001,51.2,51.75,50.5,51,5863600,23.42
27/08/2001,51.3,51.6,51.01,51.32,3270000,23.57
24/08/2001,50.65,51.25,50.46,51.05,4127200,23.44
23/08/2001,51.91,52.2,50.89,50.9,4094600,23.37
22/08/2001,52.85,54.15,51.6,51.9,9476800,23.83
21/08/2001,51.9,52.61,51.64,51.75,4015200,23.76
20/08/2001,52.13,52.7,51.44,51.48,2993600,23.64
17/08/2001,52.6,52.9,51.42,52.13,5438800,23.94
16/08/2001,53.3,53.46,51.57,52.6,7764400,24.15
15/08/2001,50.85,53.5,50.64,53.2,7343400,24.43
14/08/2001,49.6,50.3,49.3,50.25,5924800,23.08
13/08/2001,50.02,50.22,49.4,49.62,6336200,22.79
10/08/2001,49.3,50.1,48.7,49.54,5627200,22.75
9/08/2001,48.65,49.95,48.25,48.86,7828000,22.44
8/08/2001,51.9,52.13,48.5,48.64,9360000,22.34
7/08/2001,52.45,52.71,51.39,51.5,5691800,23.65
6/08/2001,52.35,52.58,51.8,52.32,4133000,24.03
3/08/2001,53,53.18,51.97,52.02,4603400,23.89
2/08/2001,52.7,53.24,52.09,53.12,8999400,24.39
1/08/2001,54.5,55.6,52.29,52.55,9626400,24.13
31/07/2001,56,56.8,53.75,53.75,6812000,24.68
30/07/2001,56.1,56.8,55.65,56.2,4395600,25.81
27/07/2001,54.8,56.19,53.38,56.03,5333200,25.73
26/07/2001,56.28,56.9,53.75,54.77,11183600,25.15
25/07/2001,54,56.48,53.4,56.48,10307000,25.94
24/07/2001,54,54.1,53.1,53.7,6975400,24.66
23/07/2001,53.65,54.35,53.01,53.98,7212800,24.79
20/07/2001,51.5,53.45,51.42,53.45,12876200,24.54
19/07/2001,50,51.16,50,50.98,9390800,23.41
18/07/2001,48.3,50.3,46.9,49.65,13194400,22.8
17/07/2001,49.35,49.9,48.26,48.95,9072200,22.48
16/07/2001,50.45,50.9,48.05,48.9,10356000,22.46
13/07/2001,49.1,51.88,49.05,50.45,7428000,23.17
12/07/2001,50.7,52.25,49.25,49.74,10839400,22.84
11/07/2001,50.61,51.3,48.7,51.25,10841000,23.53
10/07/2001,51.95,52.6,50.6,50.9,10049600,23.37
9/07/2001,53.35,53.4,51.19,51.8,8547600,23.79
6/07/2001,54.5,54.65,52.45,53.27,7747000,24.46
5/07/2001,53.51,54.58,53.51,53.8,7359000,24.71
3/07/2001,52.95,53.94,52.75,53.4,5731800,24.52
2/07/2001,53.3,53.37,51.45,52.1,6965400,23.92
29/06/2001,53.05,54.04,51.95,52.65,8217400,24.18
28/06/2001,52.82,53.15,51.15,52.62,12943000,24.16
27/06/2001,54.25,54.25,53.05,53.05,7142000,24.36
26/06/2001,53.9,54.69,53.6,54.52,8447800,25.04
25/06/2001,54.45,54.57,53.36,53.86,8094200,24.73
22/06/2001,53.6,54.8,52.6,54.1,10020200,24.84
21/06/2001,55.4,55.5,52.12,53.58,12288400,24.6
20/06/2001,56.9,57.18,54.87,54.9,5981600,25.21
19/06/2001,57.35,57.35,55.67,56.35,4826400,25.88
18/06/2001,57.05,57.8,56.35,56.62,4120200,26
15/06/2001,57.65,58,56.75,57.3,8602200,26.31
14/06/2001,59.25,59.34,56,56.9,15453200,26.13
13/06/2001,61.85,62.46,60.16,60.22,5439200,27.65
12/06/2001,60.5,60.86,59.95,60.6,5616000,27.83
11/06/2001,60.96,61.1,59.55,59.8,6405800,27.46
8/06/2001,61.95,61.98,60.12,60.3,6429600,27.69
7/06/2001,61.9,63.1,60.89,61.15,7744200,28.08
6/06/2001,64.1,64.1,61.9,61.9,8314600,28.43
5/06/2001,64.92,65.86,64.02,65.48,4721200,30.07
